+4.87930E-1	+3.04143E-1	+3.62050E-1
+4.63486E-1	+2.91609E-1	+4.03588E-1
+4.49020E-1	+2.76958E-1	+3.87077E-1
+4.16458E-1	+2.57729E-1	+3.60445E-1
+3.83163E-1	+2.33321E-1	+3.27314E-1
+3.43613E-1	+2.07726E-1	+2.91541E-1
+3.02719E-1	+1.75763E-1	+2.46047E-1
+2.55539E-1	+1.42345E-1	+1.96831E-1
+2.07138E-1	+1.09056E-1	+1.51626E-1
+1.58920E-1	+7.79392E-2	+1.06640E-1
+1.07529E-1	+4.36857E-2	+5.61154E-2
+7.58514E-2	+2.12277E-2	+1.57089E-2
+8.90045E-2	+3.03317E-2	+3.40777E-2
+1.23566E-1	+5.44474E-2	+7.21334E-2
+1.60004E-1	+7.74113E-2	+1.06087E-1
+1.87592E-1	+9.60712E-2	+1.33043E-1
+2.08694E-1	+1.11680E-1	+1.55078E-1
+2.26273E-1	+1.22682E-1	+1.70741E-1
+2.38098E-1	+1.29176E-1	+1.79270E-1
+2.34680E-1	+1.30399E-1	+1.81587E-1
+2.30087E-1	+1.27676E-1	+1.77870E-1
+2.19040E-1	+1.20273E-1	+1.66833E-1
+2.04239E-1	+1.09439E-1	+1.51995E-1
+1.85410E-1	+9.58026E-2	+1.32557E-1
+1.64078E-1	+8.04026E-2	+1.10532E-1
+1.37955E-1	+6.24920E-2	+8.43733E-2
+1.22299E-1	+4.75613E-2	+6.20429E-2
+1.07254E-1	+4.07730E-2	+5.15105E-2
+1.07651E-1	+4.49672E-2	+5.78526E-2
+1.32874E-1	+6.02558E-2	+8.10429E-2
+1.61499E-1	+7.84920E-2	+1.07409E-1
+1.88599E-1	+9.61834E-2	+1.33133E-1
+2.08954E-1	+1.12996E-1	+1.56486E-1
+2.32727E-1	+1.26714E-1	+1.76081E-1
+2.48962E-1	+1.37771E-1	+1.92212E-1
+2.55447E-1	+1.45193E-1	+2.02961E-1
+2.59705E-1	+1.48913E-1	+2.08100E-1
+2.67654E-1	+1.49584E-1	+2.08898E-1
+2.55402E-1	+1.46336E-1	+2.04274E-1
+2.49695E-1	+1.40466E-1	+1.96416E-1
+2.36603E-1	+1.32991E-1	+1.85835E-1
+2.28516E-1	+1.25928E-1	+1.75232E-1
+2.08008E-1	+1.13663E-1	+1.58408E-1
+2.16995E-1	+1.19668E-1	+1.66500E-1
+2.24915E-1	+1.24058E-1	+1.73150E-1
+2.41425E-1	+1.33517E-1	+1.86710E-1
+2.61200E-1	+1.50144E-1	+2.10047E-1
+2.87170E-1	+1.70418E-1	+2.39235E-1
+3.17245E-1	+1.91334E-1	+2.68936E-1
+3.44727E-1	+2.11678E-1	+2.97178E-1
+3.69904E-1	+2.31631E-1	+3.25266E-1
+4.07242E-1	+2.51142E-1	+3.53344E-1
+4.20227E-1	+2.66597E-1	+3.75461E-1
+4.35898E-1	+2.77359E-1	+3.89275E-1
+4.51248E-1	+2.83535E-1	+3.98838E-1
