+3.94501E-1	+2.41290E-1	+3.40163E-1
+3.81226E-1	+2.34793E-1	+3.30646E-1
+3.82355E-1	+2.34393E-1	+3.30237E-1
+3.77106E-1	+2.31344E-1	+3.25339E-1
+3.79440E-1	+2.29886E-1	+3.23768E-1
+3.68835E-1	+2.24350E-1	+3.16040E-1
+3.64639E-1	+2.18929E-1	+3.08240E-1
+3.58749E-1	+2.20364E-1	+3.10406E-1
+3.50479E-1	+2.12419E-1	+2.98935E-1
+3.45642E-1	+2.05995E-1	+2.89845E-1
+3.31131E-1	+1.99225E-1	+2.80048E-1
+3.23257E-1	+1.91661E-1	+2.69764E-1
+3.10120E-1	+1.82884E-1	+2.57092E-1
+2.99576E-1	+1.74987E-1	+2.45896E-1
+2.82623E-1	+1.65699E-1	+2.32622E-1
+2.72446E-1	+1.55808E-1	+2.18650E-1
+2.51511E-1	+1.46187E-1	+2.05015E-1
+2.41608E-1	+1.35266E-1	+1.89537E-1
+2.28516E-1	+1.24825E-1	+1.74642E-1
+2.08755E-1	+1.13205E-1	+1.58226E-1
+1.96152E-1	+1.01369E-1	+1.41197E-1
+1.87454E-1	+9.72791E-2	+1.35433E-1
+1.67770E-1	+8.06181E-2	+1.11322E-1
+1.48560E-1	+6.79374E-2	+9.29182E-2
+1.29410E-1	+5.63187E-2	+7.57916E-2
+1.11679E-1	+4.51337E-2	+5.90926E-2
+9.76715E-2	+3.47879E-2	+4.29652E-2
+8.22754E-2	+2.69543E-2	+2.96802E-2
+8.24585E-2	+2.37862E-2	+2.37064E-2
+8.09479E-2	+2.61791E-2	+2.83117E-2
+1.00082E-1	+3.73816E-2	+4.71383E-2
+1.16943E-1	+4.69962E-2	+6.20230E-2
+1.36200E-1	+5.80780E-2	+7.85570E-2
+1.52283E-1	+6.98554E-2	+9.58275E-2
+1.64490E-1	+8.12548E-2	+1.12369E-1
+1.80588E-1	+9.25470E-2	+1.28607E-1
+1.96518E-1	+1.04601E-1	+1.45864E-1
+2.19482E-1	+1.15727E-1	+1.61835E-1
+2.27020E-1	+1.26419E-1	+1.77067E-1
+2.51678E-1	+1.37157E-1	+1.92385E-1
+2.56775E-1	+1.46807E-1	+2.06103E-1
+2.72995E-1	+1.56334E-1	+2.19546E-1
+2.89764E-1	+1.64488E-1	+2.30935E-1
+2.92953E-1	+1.73073E-1	+2.43379E-1
+3.10410E-1	+1.85702E-1	+2.61294E-1
+3.25058E-1	+1.92226E-1	+2.70459E-1
+3.30704E-1	+1.97731E-1	+2.78084E-1
+3.44376E-1	+2.04386E-1	+2.87696E-1
+3.47534E-1	+2.09618E-1	+2.95222E-1
+3.54477E-1	+2.14734E-1	+3.02430E-1
+3.58948E-1	+2.18284E-1	+3.07419E-1
+3.67203E-1	+2.21111E-1	+3.11399E-1
+3.69888E-1	+2.24374E-1	+3.16033E-1
+3.67020E-1	+2.25834E-1	+3.18047E-1
+3.71597E-1	+2.20788E-1	+3.10891E-1
