+5.24658E-1	+3.27538E-1	+4.52901E-1
+4.88953E-1	+3.12013E-1	+4.40275E-1
+4.65286E-1	+2.95061E-1	+4.16275E-1
+4.52591E-1	+2.81183E-1	+3.96638E-1
+4.20029E-1	+2.59519E-1	+3.65971E-1
+3.87619E-1	+2.40630E-1	+3.39234E-1
+3.50037E-1	+2.14521E-1	+3.02219E-1
+3.23059E-1	+1.90216E-1	+2.67706E-1
+2.85461E-1	+1.62510E-1	+2.28241E-1
+2.39700E-1	+1.31233E-1	+1.83843E-1
+1.92551E-1	+9.94081E-2	+1.38326E-1
+1.52145E-1	+7.01733E-2	+9.60671E-2
+1.09283E-1	+4.40201E-2	+5.71132E-2
+1.01074E-1	+3.70096E-2	+4.61020E-2
+1.46622E-1	+6.34497E-2	+8.62091E-2
+1.80573E-1	+9.15241E-2	+1.26987E-1
+2.18323E-1	+1.16923E-1	+1.63422E-1
+2.55554E-1	+1.46372E-1	+2.05411E-1
+2.95624E-1	+1.74061E-1	+2.44761E-1
+3.30475E-1	+1.95774E-1	+2.75515E-1
+3.62930E-1	+2.20476E-1	+3.10585E-1
+3.88046E-1	+2.40405E-1	+3.38939E-1
+4.16199E-1	+2.58935E-1	+3.64991E-1
+4.42474E-1	+2.74005E-1	+3.86263E-1
+4.49219E-1	+2.84247E-1	+4.00979E-1
+4.62891E-1	+2.91875E-1	+4.11766E-1
+4.67087E-1	+2.95245E-1	+4.16563E-1
+4.67133E-1	+2.95336E-1	+4.16418E-1
+4.58160E-1	+2.91463E-1	+4.10894E-1
+4.50027E-1	+2.82865E-1	+3.98865E-1
+4.37683E-1	+2.71330E-1	+3.82551E-1
+4.11133E-1	+2.55046E-1	+3.59618E-1
+3.66348E-1	+2.18791E-1	+3.08155E-1
+3.50494E-1	+2.10166E-1	+2.96135E-1
+3.16925E-1	+1.87857E-1	+2.64327E-1
+2.76428E-1	+1.60259E-1	+2.25165E-1
+2.18002E-1	+1.19527E-1	+1.67123E-1
+1.96609E-1	+1.02008E-1	+1.42032E-1
+1.53778E-1	+7.35674E-2	+1.00886E-1
+1.26297E-1	+5.09606E-2	+6.76132E-2
+1.12869E-1	+4.60007E-2	+6.00482E-2
+1.46790E-1	+6.57175E-2	+8.94992E-2
+1.81900E-1	+9.50590E-2	+1.32053E-1
+2.33673E-1	+1.30955E-1	+1.83334E-1
+2.78137E-1	+1.63711E-1	+2.30064E-1
+3.26111E-1	+1.97045E-1	+2.77402E-1
+3.72528E-1	+2.29887E-1	+3.23989E-1
+4.21692E-1	+2.60401E-1	+3.67052E-1
+4.49966E-1	+2.84409E-1	+4.01186E-1
+4.87839E-1	+3.09431E-1	+4.36587E-1
+5.21164E-1	+3.33116E-1	+4.69731E-1
+5.47791E-1	+3.52873E-1	+4.98182E-1
+5.73380E-1	+3.69924E-1	+5.22054E-1
+5.86685E-1	+3.79359E-1	+5.35669E-1
+5.97397E-1	+3.88612E-1	+5.48755E-1
