+2.38500E+2	+9.21326E-2	+3.13924E-2	+3.88391E-2
+2.39000E+2	+9.00879E-2	+3.16024E-2	+3.91635E-2
+2.39500E+2	+9.09424E-2	+3.18173E-2	+3.94852E-2
+2.40000E+2	+8.99963E-2	+3.19917E-2	+3.97654E-2
+2.40500E+2	+8.94928E-2	+3.22031E-2	+4.00613E-2
+2.41000E+2	+9.04083E-2	+3.23661E-2	+4.03315E-2
+2.41500E+2	+9.34143E-2	+3.25198E-2	+4.05970E-2
+2.42000E+2	+9.10492E-2	+3.26482E-2	+4.08176E-2
+2.42500E+2	+9.56726E-2	+3.27561E-2	+4.10622E-2
+2.43000E+2	+9.65424E-2	+3.29471E-2	+4.12950E-2
+2.43500E+2	+9.81750E-2	+3.31254E-2	+4.15731E-2
+2.44000E+2	+9.38873E-2	+3.32522E-2	+4.17984E-2
+2.44500E+2	+9.63135E-2	+3.33753E-2	+4.20151E-2
+2.45000E+2	+9.38873E-2	+3.35912E-2	+4.22763E-2
+2.45500E+2	+9.32312E-2	+3.37166E-2	+4.24642E-2
+2.46000E+2	+9.38721E-2	+3.38873E-2	+4.27546E-2
+2.46500E+2	+9.30176E-2	+3.40662E-2	+4.30697E-2
+2.47000E+2	+9.82056E-2	+3.42669E-2	+4.33684E-2
+2.47500E+2	+9.47876E-2	+3.44173E-2	+4.36010E-2
+2.48000E+2	+9.66644E-2	+3.45443E-2	+4.38298E-2
+2.48500E+2	+9.99298E-2	+3.47293E-2	+4.40846E-2
+2.49000E+2	+9.64508E-2	+3.49763E-2	+4.44565E-2
+2.49500E+2	+9.62219E-2	+3.51750E-2	+4.47630E-2
+2.50000E+2	+9.79462E-2	+3.54682E-2	+4.52173E-2
+2.50500E+2	+9.58557E-2	+3.56924E-2	+4.55709E-2
+2.51000E+2	+1.03027E-1	+3.60513E-2	+4.61011E-2
+2.51500E+2	+1.02768E-1	+3.63906E-2	+4.65928E-2
+2.52000E+2	+9.97467E-2	+3.67156E-2	+4.71339E-2
+2.52500E+2	+9.57794E-2	+3.70701E-2	+4.76914E-2
+2.53000E+2	+9.76715E-2	+3.74524E-2	+4.82592E-2
+2.53500E+2	+1.05850E-1	+3.78330E-2	+4.88447E-2
+2.54000E+2	+1.06262E-1	+3.82274E-2	+4.94543E-2
+2.54500E+2	+9.86023E-2	+3.85897E-2	+5.00199E-2
+2.55000E+2	+1.05911E-1	+3.89618E-2	+5.06133E-2
+2.55500E+2	+1.00708E-1	+3.94020E-2	+5.12509E-2
+2.56000E+2	+1.01654E-1	+3.97639E-2	+5.18510E-2
+2.56500E+2	+1.01547E-1	+4.01286E-2	+5.23787E-2
+2.57000E+2	+1.03867E-1	+4.04986E-2	+5.29055E-2
+2.57500E+2	+1.06293E-1	+4.07596E-2	+5.33152E-2
+2.58000E+2	+1.09863E-1	+4.10276E-2	+5.36657E-2
+2.58500E+2	+1.08047E-1	+4.11801E-2	+5.39393E-2
+2.59000E+2	+1.06644E-1	+4.14235E-2	+5.42672E-2
