+2.00000E+6	+1.98413E+6	+2.67382E-2
+2.10000E+6	+2.09556E+6	+9.03417E-2
+2.20000E+6	+2.18818E+6	+9.72789E-2
+2.30000E+6	+2.30061E+6	+1.03929E-1
+2.40000E+6	+2.40674E+6	+1.08375E-1
+2.50000E+6	+2.50000E+6	+1.12825E-1
+2.60000E+6	+2.59403E+6	+1.19976E-1
+2.70000E+6	+2.70027E+6	+1.27352E-1
+2.80000E+6	+2.80505E+6	+1.32321E-1
+2.90000E+6	+2.90698E+6	+1.37987E-1
+3.00000E+6	+3.01205E+6	+1.46532E-1
+3.10000E+6	+3.10174E+6	+1.52052E-1
+3.20000E+6	+3.19285E+6	+1.58447E-1
+3.30000E+6	+3.29381E+6	+1.66301E-1
+3.40000E+6	+3.40136E+6	+1.76180E-1
+3.50000E+6	+3.49650E+6	+1.87094E-1
+3.60000E+6	+3.58166E+6	+1.99023E-1
+3.70000E+6	+3.70920E+6	+2.10405E-1
+3.80000E+6	+3.78788E+6	+2.21826E-1
+3.90000E+6	+3.88802E+6	+2.32133E-1
+4.00000E+6	+4.00641E+6	+2.43231E-1
+4.10000E+6	+4.08831E+6	+2.54767E-1
+4.20000E+6	+4.20168E+6	+2.68900E-1
+4.30000E+6	+4.29553E+6	+2.85379E-1
+4.40000E+6	+4.40141E+6	+3.04698E-1
+4.50000E+6	+4.50450E+6	+3.27188E-1
+4.60000E+6	+4.59982E+6	+3.52543E-1
+4.70000E+6	+4.69043E+6	+3.78790E-1
+4.80000E+6	+4.78012E+6	+4.06297E-1
+4.90000E+6	+4.89716E+6	+4.35418E-1
+5.00000E+6	+5.00000E+6	+4.68907E-1
+5.10000E+6	+5.09684E+6	+5.06156E-1
+5.20000E+6	+5.20833E+6	+5.46108E-1
+5.30000E+6	+5.29661E+6	+6.00055E-1
+5.40000E+6	+5.41126E+6	+6.68736E-1
+5.50000E+6	+5.49451E+6	+7.53241E-1
+5.60000E+6	+5.60538E+6	+8.55690E-1
+5.70000E+6	+5.69476E+6	+9.79344E-1
+5.80000E+6	+5.78704E+6	+1.12573E+0
+5.90000E+6	+5.90319E+6	+1.30401E+0
+6.00000E+6	+5.99520E+6	+1.48855E+0
+6.10000E+6	+6.09756E+6	+1.66791E+0
+6.20000E+6	+6.20347E+6	+1.77891E+0
+6.30000E+6	+6.29723E+6	+1.76039E+0
+6.40000E+6	+6.41026E+6	+1.62342E+0
+6.50000E+6	+6.49351E+6	+1.43517E+0
+6.60000E+6	+6.59631E+6	+1.24928E+0
+6.70000E+6	+6.70241E+6	+1.08648E+0
+6.80000E+6	+6.81199E+6	+9.27552E-1
+6.90000E+6	+6.90608E+6	+8.22912E-1
+7.00000E+6	+7.01262E+6	+7.37470E-1
+7.10000E+6	+7.10227E+6	+6.66834E-1
+7.20000E+6	+7.19424E+6	+6.07982E-1
+7.30000E+6	+7.32064E+6	+5.56501E-1
+7.40000E+6	+7.40741E+6	+5.13528E-1
+7.50000E+6	+7.48503E+6	+4.74432E-1
+7.60000E+6	+7.59878E+6	+4.39004E-1
