+2.00000E+6	+2.00401E+6	+2.74403E-1
+2.20000E+6	+2.20022E+6	+2.49503E-1
+2.40000E+6	+2.40964E+6	+2.29623E-1
+2.60000E+6	+2.60078E+6	+2.11507E-1
+2.80000E+6	+2.80899E+6	+1.95287E-1
+3.00000E+6	+2.99850E+6	+1.80325E-1
+3.20000E+6	+3.22581E+6	+1.63648E-1
+3.40000E+6	+3.40136E+6	+1.52577E-1
+3.60000E+6	+3.59195E+6	+1.43928E-1
+3.80000E+6	+3.81679E+6	+1.33526E-1
+4.00000E+6	+4.02577E+6	+1.22315E-1
+4.20000E+6	+4.19463E+6	+1.11046E-1
+4.40000E+6	+4.40141E+6	+1.03244E-1
+4.60000E+6	+4.59137E+6	+9.63422E-2
+4.80000E+6	+4.79846E+6	+8.89367E-2
+5.00000E+6	+5.00000E+6	+8.07971E-2
+5.20000E+6	+5.21921E+6	+7.29941E-2
+5.40000E+6	+5.33049E+6	+6.75820E-2
+5.60000E+6	+5.56793E+6	+6.21981E-2
+5.80000E+6	+5.72082E+6	+5.69078E-2
+6.00000E+6	+6.02410E+6	+5.17303E-2
+6.20000E+6	+6.23441E+6	+4.76076E-2
+6.40000E+6	+6.37755E+6	+4.41697E-2
+6.60000E+6	+6.68449E+6	+4.15625E-2
+6.80000E+6	+6.72043E+6	+4.01678E-2
+7.00000E+6	+7.06215E+6	+4.00087E-2
+7.20000E+6	+7.23589E+6	+4.02624E-2
+7.40000E+6	+7.29927E+6	+4.25183E-2
+7.60000E+6	+7.59878E+6	+4.53558E-2
+7.80000E+6	+7.88644E+6	+4.92750E-2
+8.00000E+6	+7.93651E+6	+5.39078E-2
+8.20000E+6	+8.16994E+6	+5.84822E-2
+8.40000E+6	+8.38926E+6	+6.38204E-2
+8.60000E+6	+8.57633E+6	+7.01629E-2
+8.80000E+6	+8.77193E+6	+7.70240E-2
+9.00000E+6	+8.94454E+6	+8.45661E-2
+9.20000E+6	+9.12409E+6	+9.26998E-2
+9.40000E+6	+9.38086E+6	+1.01278E-1
+9.60000E+6	+9.63391E+6	+1.10237E-1
+9.80000E+6	+9.76563E+6	+1.19012E-1
+1.00000E+7	+1.00503E+7	+1.27911E-1
+1.02000E+7	+1.01833E+7	+1.37303E-1
+1.04000E+7	+1.04058E+7	+1.47746E-1
+1.06000E+7	+1.05708E+7	+1.60151E-1
+1.08000E+7	+1.08225E+7	+1.73292E-1
+1.10000E+7	+1.09890E+7	+1.88546E-1
+1.12000E+7	+1.11732E+7	+2.04654E-1
+1.14000E+7	+1.14155E+7	+2.22682E-1
+1.16000E+7	+1.16009E+7	+2.40180E-1
+1.18000E+7	+1.17925E+7	+2.58976E-1
+1.20000E+7	+1.19904E+7	+2.81316E-1
+1.22000E+7	+1.21951E+7	+3.02634E-1
+1.24000E+7	+1.24069E+7	+3.26259E-1
+1.26000E+7	+1.25786E+7	+3.52350E-1
+1.28000E+7	+1.27877E+7	+3.81728E-1
+1.30000E+7	+1.30039E+7	+4.12069E-1
+1.32000E+7	+1.31926E+7	+4.41282E-1
+1.34000E+7	+1.34048E+7	+4.66509E-1
+1.36000E+7	+1.35870E+7	+4.83943E-1
+1.38000E+7	+1.38122E+7	+4.85557E-1
+1.40000E+7	+1.40252E+7	+4.90129E-1
+1.42000E+7	+1.42045E+7	+4.84002E-1
+1.44000E+7	+1.44300E+7	+4.69042E-1
+1.46000E+7	+1.46199E+7	+4.47675E-1
+1.48000E+7	+1.47929E+7	+4.22767E-1
+1.50000E+7	+1.49701E+7	+3.95662E-1
+1.52000E+7	+1.51976E+7	+3.68117E-1
+1.54000E+7	+1.54321E+7	+3.40378E-1
+1.56000E+7	+1.56006E+7	+3.14459E-1
+1.58000E+7	+1.58228E+7	+2.90400E-1
+1.60000E+7	+1.60256E+7	+2.68116E-1
+1.62000E+7	+1.62075E+7	+2.46587E-1
+1.64000E+7	+1.63399E+7	+2.27535E-1
+1.66000E+7	+1.66113E+7	+2.11176E-1
+1.68000E+7	+1.67504E+7	+1.96238E-1
+1.70000E+7	+1.69779E+7	+1.82961E-1
+1.72000E+7	+1.72117E+7	+1.70270E-1
+1.74000E+7	+1.73010E+7	+1.59262E-1
+1.76000E+7	+1.76367E+7	+1.49115E-1
+1.78000E+7	+1.78571E+7	+1.39457E-1
+1.80000E+7	+1.79533E+7	+1.30321E-1
+1.82000E+7	+1.81653E+7	+1.21822E-1
+1.84000E+7	+1.83824E+7	+1.13634E-1
+1.86000E+7	+1.86567E+7	+1.06591E-1
+1.88000E+7	+1.89215E+7	+9.83294E-2
+1.90000E+7	+1.90840E+7	+9.14200E-2
+1.92000E+7	+1.92678E+7	+8.44940E-2
+1.94000E+7	+1.95695E+7	+7.79894E-2
+1.96000E+7	+1.96078E+7	+7.20292E-2
+1.98000E+7	+1.98413E+7	+6.61777E-2
+2.00000E+7	+1.98807E+7	+6.10463E-2
+NaN	+NaN	+NaN
