+2.00000E+6	+2.94118E+2	+4.30088E-2
+2.20000E+6	+2.19780E+6	+9.82520E-2
+2.40000E+6	+2.41546E+6	+1.08670E-1
+2.60000E+6	+2.58732E+6	+1.19670E-1
+2.80000E+6	+2.81690E+6	+1.31654E-1
+3.00000E+6	+2.99850E+6	+1.44707E-1
+3.20000E+6	+3.20924E+6	+1.55890E-1
+3.40000E+6	+3.39213E+6	+1.72757E-1
+3.60000E+6	+3.58166E+6	+1.93855E-1
+3.80000E+6	+3.79939E+6	+2.14900E-1
+4.00000E+6	+4.00000E+6	+2.33193E-1
+4.20000E+6	+4.18760E+6	+2.55643E-1
+4.40000E+6	+4.40917E+6	+2.87150E-1
+4.60000E+6	+4.60405E+6	+3.27406E-1
+4.80000E+6	+4.80769E+6	+3.70741E-1
+5.00000E+6	+5.00000E+6	+4.14028E-1
+5.20000E+6	+5.19751E+6	+4.68000E-1
+5.40000E+6	+5.41126E+6	+5.37715E-1
+5.60000E+6	+5.59284E+6	+6.28580E-1
+5.80000E+6	+5.80046E+6	+7.22062E-1
+6.00000E+6	+5.99520E+6	+7.94356E-1
+6.20000E+6	+6.19579E+6	+8.30046E-1
+6.40000E+6	+6.41026E+6	+8.20920E-1
+6.60000E+6	+6.59631E+6	+7.68080E-1
+6.80000E+6	+6.81199E+6	+6.84941E-1
+7.00000E+6	+6.99301E+6	+5.92436E-1
+7.20000E+6	+7.21501E+6	+5.21346E-1
+7.40000E+6	+7.39645E+6	+4.60515E-1
+7.60000E+6	+7.61035E+6	+4.05738E-1
+7.80000E+6	+7.80031E+6	+3.57699E-1
+8.00000E+6	+8.00000E+6	+3.15981E-1
+8.20000E+6	+8.18331E+6	+2.80745E-1
+8.40000E+6	+8.38926E+6	+2.52231E-1
+8.60000E+6	+8.62069E+6	+2.26656E-1
+8.80000E+6	+8.75657E+6	+2.07802E-1
+9.00000E+6	+9.02527E+6	+1.90971E-1
+9.20000E+6	+9.19118E+6	+1.75893E-1
+9.40000E+6	+9.39850E+6	+1.61460E-1
+9.60000E+6	+9.56023E+6	+1.47297E-1
+9.80000E+6	+9.84252E+6	+1.33977E-1
+1.00000E+7	+9.97009E+6	+1.21891E-1
+1.02000E+7	+1.01626E+7	+1.10307E-1
+1.04000E+7	+1.03950E+7	+9.97075E-2
+1.06000E+7	+1.06383E+7	+9.02094E-2
+1.08000E+7	+1.08225E+7	+8.14204E-2
+1.10000E+7	+1.10865E+7	+7.34808E-2
+1.12000E+7	+1.11607E+7	+6.56629E-2
+1.14000E+7	+1.13122E+7	+5.76531E-2
+1.16000E+7	+1.16009E+7	+5.01068E-2
+1.18000E+7	+1.17647E+7	+4.30303E-2
+1.20000E+7	+1.18203E+7	+3.63501E-2
+1.22000E+7	+1.20773E+7	+3.09108E-2
+1.24000E+7	+1.19617E+7	+2.64801E-2
+1.26000E+7	+1.29870E+7	+2.27027E-2
+1.28000E+7	+1.11217E+7	+1.27368E-2
+1.30000E+7	+1.25786E+7	+2.42922E-2
+1.32000E+7	+1.33333E+7	+2.81288E-2
+1.34000E+7	+1.34048E+7	+3.37510E-2
+1.36000E+7	+1.36612E+7	+4.02802E-2
+1.38000E+7	+1.39470E+7	+4.78567E-2
+1.40000E+7	+1.40647E+7	+5.53157E-2
+1.42000E+7	+1.42653E+7	+6.36275E-2
+1.44000E+7	+1.43266E+7	+7.21284E-2
+1.46000E+7	+1.45138E+7	+8.14908E-2
+1.48000E+7	+1.46628E+7	+9.12419E-2
+1.50000E+7	+1.48810E+7	+1.01973E-1
+1.52000E+7	+1.52672E+7	+1.13548E-1
+1.54000E+7	+1.54083E+7	+1.25464E-1
+1.56000E+7	+1.56006E+7	+1.36278E-1
+1.58000E+7	+1.58730E+7	+1.49741E-1
+1.60000E+7	+1.59490E+7	+1.63435E-1
+1.62000E+7	+1.62075E+7	+1.79299E-1
+1.64000E+7	+1.63934E+7	+1.96551E-1
+1.66000E+7	+1.66113E+7	+2.15313E-1
+1.68000E+7	+1.67504E+7	+2.37357E-1
+1.70000E+7	+1.70068E+7	+2.64855E-1
+1.72000E+7	+1.72117E+7	+2.95468E-1
+1.74000E+7	+1.73913E+7	+3.30135E-1
+1.76000E+7	+1.75747E+7	+3.71988E-1
+1.78000E+7	+1.77936E+7	+4.21966E-1
+1.80000E+7	+1.79856E+7	+4.79445E-1
+1.82000E+7	+1.82149E+7	+5.47237E-1
+1.84000E+7	+1.84162E+7	+6.22588E-1
+1.86000E+7	+1.86220E+7	+7.00319E-1
+1.88000E+7	+1.87970E+7	+7.66734E-1
+1.90000E+7	+1.89753E+7	+8.01131E-1
+1.92000E+7	+1.91939E+7	+7.93575E-1
+1.94000E+7	+1.93798E+7	+7.45707E-1
+1.96000E+7	+1.95695E+7	+6.74634E-1
+1.98000E+7	+1.98020E+7	+6.00055E-1
+2.00000E+7	+2.00000E+7	+5.31541E-1
+NaN	+NaN	+NaN
