+2.00000E+6	+2.00401E+6	+2.18312E-1
+2.20000E+6	+2.19780E+6	+2.08470E-1
+2.40000E+6	+2.39808E+6	+1.99115E-1
+2.60000E+6	+2.60417E+6	+1.90104E-1
+2.80000E+6	+2.80112E+6	+1.81362E-1
+3.00000E+6	+3.00752E+6	+1.72629E-1
+3.20000E+6	+3.20102E+6	+1.61365E-1
+3.40000E+6	+3.40136E+6	+1.55104E-1
+3.60000E+6	+3.61272E+6	+1.50588E-1
+3.80000E+6	+3.79363E+6	+1.43791E-1
+4.00000E+6	+4.02577E+6	+1.35210E-1
+4.20000E+6	+4.20168E+6	+1.26931E-1
+4.40000E+6	+4.37063E+6	+1.21410E-1
+4.60000E+6	+4.60405E+6	+1.18464E-1
+4.80000E+6	+4.78012E+6	+1.13378E-1
+5.00000E+6	+5.00000E+6	+1.06938E-1
+5.20000E+6	+5.15996E+6	+1.00942E-1
+5.40000E+6	+5.41712E+6	+9.72863E-2
+5.60000E+6	+5.58659E+6	+9.45725E-2
+5.80000E+6	+5.77367E+6	+9.15516E-2
+6.00000E+6	+5.96184E+6	+8.75042E-2
+6.20000E+6	+6.19579E+6	+8.41594E-2
+6.40000E+6	+6.43501E+6	+8.21672E-2
+6.60000E+6	+6.59631E+6	+8.11507E-2
+6.80000E+6	+6.82439E+6	+8.01997E-2
+7.00000E+6	+7.01754E+6	+7.89285E-2
+7.20000E+6	+7.21501E+6	+7.91960E-2
+7.40000E+6	+7.34214E+6	+8.00354E-2
+7.60000E+6	+7.57576E+6	+8.07613E-2
+7.80000E+6	+7.83699E+6	+8.16236E-2
+8.00000E+6	+8.01282E+6	+8.27716E-2
+8.20000E+6	+8.21018E+6	+8.42473E-2
+8.40000E+6	+8.30565E+6	+8.62588E-2
+8.60000E+6	+8.62069E+6	+8.94471E-2
+8.80000E+6	+8.78735E+6	+9.34237E-2
+9.00000E+6	+8.97666E+6	+9.80810E-2
+9.20000E+6	+9.24214E+6	+1.03151E-1
+9.40000E+6	+9.39850E+6	+1.08691E-1
+9.60000E+6	+9.61538E+6	+1.13595E-1
+9.80000E+6	+9.75610E+6	+1.18644E-1
+1.00000E+7	+1.00100E+7	+1.23528E-1
+1.02000E+7	+1.01833E+7	+1.29040E-1
+1.04000E+7	+1.03950E+7	+1.34447E-1
+1.06000E+7	+1.05485E+7	+1.41755E-1
+1.08000E+7	+1.07991E+7	+1.49330E-1
+1.10000E+7	+1.10619E+7	+1.57650E-1
+1.12000E+7	+1.12108E+7	+1.66686E-1
+1.14000E+7	+1.13636E+7	+1.75453E-1
+1.16000E+7	+1.15741E+7	+1.84075E-1
+1.18000E+7	+1.17925E+7	+1.92205E-1
+1.20000E+7	+1.19904E+7	+1.99723E-1
+1.22000E+7	+1.22100E+7	+2.07356E-1
+1.24000E+7	+1.23916E+7	+2.15463E-1
+1.26000E+7	+1.26263E+7	+2.24450E-1
+1.28000E+7	+1.28700E+7	+2.33822E-1
+1.30000E+7	+1.29870E+7	+2.43413E-1
+1.32000E+7	+1.32100E+7	+2.53315E-1
+1.34000E+7	+1.34048E+7	+2.61542E-1
+1.36000E+7	+1.35870E+7	+2.70406E-1
+1.38000E+7	+1.38504E+7	+2.71615E-1
+1.40000E+7	+1.40056E+7	+2.77167E-1
+1.42000E+7	+1.42450E+7	+2.81277E-1
+1.44000E+7	+1.44300E+7	+2.83599E-1
+1.46000E+7	+1.45773E+7	+2.84038E-1
+1.48000E+7	+1.47710E+7	+2.82397E-1
+1.50000E+7	+1.49925E+7	+2.78675E-1
+1.52000E+7	+1.51976E+7	+2.73149E-1
+1.54000E+7	+1.54083E+7	+2.66823E-1
+1.56000E+7	+1.56006E+7	+2.57934E-1
+1.58000E+7	+1.57729E+7	+2.48206E-1
+1.60000E+7	+1.60256E+7	+2.37837E-1
+1.62000E+7	+1.62866E+7	+2.27721E-1
+1.64000E+7	+1.64204E+7	+2.18096E-1
+1.66000E+7	+1.65563E+7	+2.08796E-1
+1.68000E+7	+1.68350E+7	+2.00024E-1
+1.70000E+7	+1.70068E+7	+1.91658E-1
+1.72000E+7	+1.72117E+7	+1.83382E-1
+1.74000E+7	+1.74216E+7	+1.75932E-1
+1.76000E+7	+1.75747E+7	+1.68932E-1
+1.78000E+7	+1.77305E+7	+1.62400E-1
+1.80000E+7	+1.78891E+7	+1.55426E-1
+1.82000E+7	+1.81159E+7	+1.48952E-1
+1.84000E+7	+1.84502E+7	+1.42687E-1
+1.86000E+7	+1.86916E+7	+1.36619E-1
+1.88000E+7	+1.88324E+7	+1.30049E-1
+1.90000E+7	+1.89036E+7	+1.25315E-1
+1.92000E+7	+1.91571E+7	+1.20057E-1
+1.94000E+7	+1.95122E+7	+1.14317E-1
+1.96000E+7	+1.94553E+7	+1.09011E-1
+1.98000E+7	+1.98020E+7	+1.04208E-1
+2.00000E+7	+2.00401E+7	+1.00129E-1
+NaN	+NaN	+NaN
