+2.00000E+6	+2.00602E+6	+9.32698E-2
+2.20000E+6	+2.20022E+6	+1.02407E-1
+2.40000E+6	+2.39808E+6	+1.12136E-1
+2.60000E+6	+2.58398E+6	+1.22506E-1
+2.80000E+6	+2.80112E+6	+1.33754E-1
+3.00000E+6	+3.01205E+6	+1.45870E-1
+3.20000E+6	+3.20102E+6	+1.56019E-1
+3.40000E+6	+3.39213E+6	+1.71641E-1
+3.60000E+6	+3.60750E+6	+1.91618E-1
+3.80000E+6	+3.79939E+6	+2.10345E-1
+4.00000E+6	+4.01284E+6	+2.25900E-1
+4.20000E+6	+4.20875E+6	+2.44347E-1
+4.40000E+6	+4.41696E+6	+2.71208E-1
+4.60000E+6	+4.59559E+6	+3.03421E-1
+4.80000E+6	+4.79846E+6	+3.35920E-1
+5.00000E+6	+5.00000E+6	+3.64772E-1
+5.20000E+6	+5.20833E+6	+3.95895E-1
+5.40000E+6	+5.41126E+6	+4.36237E-1
+5.60000E+6	+5.59284E+6	+4.84236E-1
+5.80000E+6	+5.80046E+6	+5.21061E-1
+6.00000E+6	+5.99520E+6	+5.35536E-1
+6.20000E+6	+6.18812E+6	+5.39428E-1
+6.40000E+6	+6.39386E+6	+5.34696E-1
+6.60000E+6	+6.59631E+6	+5.19672E-1
+6.80000E+6	+6.81199E+6	+4.78851E-1
+7.00000E+6	+6.99301E+6	+4.48326E-1
+7.20000E+6	+7.20461E+6	+4.16123E-1
+7.40000E+6	+7.40741E+6	+3.81239E-1
+7.60000E+6	+7.59878E+6	+3.47209E-1
+7.80000E+6	+7.81250E+6	+3.13823E-1
+8.00000E+6	+7.97448E+6	+2.83111E-1
+8.20000E+6	+8.21018E+6	+2.56315E-1
+8.40000E+6	+8.43170E+6	+2.31276E-1
+8.60000E+6	+8.59107E+6	+2.11831E-1
+8.80000E+6	+8.81834E+6	+1.96114E-1
+9.00000E+6	+8.94454E+6	+1.81615E-1
+9.20000E+6	+9.19118E+6	+1.68831E-1
+9.40000E+6	+9.41620E+6	+1.55710E-1
+9.60000E+6	+9.61538E+6	+1.43373E-1
+9.80000E+6	+9.82318E+6	+1.31096E-1
+1.00000E+7	+1.00200E+7	+1.19639E-1
+1.02000E+7	+1.02145E+7	+1.09240E-1
+1.04000E+7	+1.04167E+7	+9.94378E-2
+1.06000E+7	+1.05708E+7	+9.10870E-2
+1.08000E+7	+1.07759E+7	+8.32175E-2
+1.10000E+7	+1.10375E+7	+7.57667E-2
+1.12000E+7	+1.11111E+7	+6.86330E-2
+1.14000E+7	+1.13379E+7	+6.22780E-2
+1.16000E+7	+1.14943E+7	+5.57529E-2
+1.18000E+7	+1.18765E+7	+5.05664E-2
+1.20000E+7	+1.20482E+7	+4.54493E-2
+1.22000E+7	+1.22850E+7	+4.18390E-2
+1.24000E+7	+1.24069E+7	+3.85517E-2
+1.26000E+7	+1.26263E+7	+3.73664E-2
+1.28000E+7	+1.28866E+7	+3.80341E-2
+1.30000E+7	+1.32626E+7	+3.97174E-2
+1.32000E+7	+1.32275E+7	+4.28208E-2
+1.34000E+7	+1.31926E+7	+4.68642E-2
+1.36000E+7	+1.36612E+7	+5.22400E-2
+1.38000E+7	+1.36986E+7	+5.82449E-2
+1.40000E+7	+1.41044E+7	+6.51231E-2
+1.42000E+7	+1.41844E+7	+7.22737E-2
+1.44000E+7	+1.44509E+7	+8.05098E-2
+1.46000E+7	+1.45773E+7	+8.94132E-2
+1.48000E+7	+1.47710E+7	+9.91439E-2
+1.50000E+7	+1.50150E+7	+1.08685E-1
+1.52000E+7	+1.51976E+7	+1.19703E-1
+1.54000E+7	+1.55039E+7	+1.29804E-1
+1.56000E+7	+1.56006E+7	+1.41081E-1
+1.58000E+7	+1.57978E+7	+1.54027E-1
+1.60000E+7	+1.60000E+7	+1.67393E-1
+1.62000E+7	+1.62075E+7	+1.82031E-1
+1.64000E+7	+1.63934E+7	+1.97801E-1
+1.66000E+7	+1.65837E+7	+2.15653E-1
+1.68000E+7	+1.68067E+7	+2.35306E-1
+1.70000E+7	+1.69492E+7	+2.57494E-1
+1.72000E+7	+1.71527E+7	+2.85512E-1
+1.74000E+7	+1.73913E+7	+3.14646E-1
+1.76000E+7	+1.76056E+7	+3.47896E-1
+1.78000E+7	+1.77936E+7	+3.84220E-1
+1.80000E+7	+1.80180E+7	+4.23713E-1
+1.82000E+7	+1.81818E+7	+4.64722E-1
+1.84000E+7	+1.83486E+7	+5.04156E-1
+1.86000E+7	+1.85874E+7	+5.38109E-1
+1.88000E+7	+1.87266E+7	+5.61723E-1
+1.90000E+7	+1.90114E+7	+5.68832E-1
+1.92000E+7	+1.91571E+7	+5.59634E-1
+1.94000E+7	+1.93424E+7	+5.37120E-1
+1.96000E+7	+1.95886E+7	+5.04442E-1
+1.98000E+7	+1.98020E+7	+4.66220E-1
+2.00000E+7	+1.99601E+7	+4.27721E-1
+NaN	+NaN	+NaN
