-1.09076E+1	-1.17221E+0
-1.06985E+1	-1.17217E+0
-1.06083E+1	-1.17207E+0
-1.05539E+1	-1.17201E+0
-1.04931E+1	-1.17194E+0
-1.04097E+1	-1.17148E+0
-1.02577E+1	-1.17132E+0
-9.09668E+0	-1.17111E+0
-8.26647E+0	-1.17099E+0
-7.75475E+0	-1.17088E+0
-6.64444E+0	-1.17071E+0
-5.80910E+0	-1.17062E+0
-4.33727E+0	-1.17024E+0
-3.78481E+0	-1.17016E+0
-3.18093E+0	-1.16995E+0
-2.21920E+0	-1.16973E+0
-1.08979E+0	-1.16943E+0
-7.32595E-1	-1.16927E+0
-1.55554E-1	-1.16897E+0
-5.69988E-2	-1.16880E+0
+1.16189E-1	-1.16856E+0
+2.85809E-1	-1.16837E+0
+3.17183E-1	-1.16824E+0
+3.38789E-1	-1.16803E+0
+3.45360E-1	-1.16792E+0
+3.60385E-1	-1.16758E+0
+3.70031E-1	-1.16718E+0
+3.77137E-1	-1.16689E+0
+3.81970E-1	-1.16646E+0
+3.89093E-1	-1.16600E+0
+3.95935E-1	-1.16524E+0
+4.01436E-1	-1.16457E+0
+4.08717E-1	-1.16336E+0
+4.12261E-1	-1.16264E+0
+4.15996E-1	-1.16182E+0
+4.20926E-1	-1.16056E+0
+4.25414E-1	-1.15898E+0
+4.28879E-1	-1.15788E+0
+4.32547E-1	-1.15617E+0
+4.35695E-1	-1.15465E+0
+4.38902E-1	-1.15279E+0
+4.41573E-1	-1.15137E+0
+4.43991E-1	-1.14948E+0
+4.45581E-1	-1.14830E+0
+4.57178E-1	-1.13712E+0
+4.62878E-1	-1.12987E+0
+4.68512E-1	-1.12101E+0
+4.72961E-1	-1.11257E+0
+4.75806E-1	-1.10565E+0
+4.86087E-1	-1.07727E+0
+5.00797E-1	-1.01059E+0
+5.09418E-1	-9.51465E-1
+5.15373E-1	-9.01181E-1
+5.22308E-1	-8.20713E-1
+5.26089E-1	-7.69357E-1
+5.29871E-1	-7.11934E-1
+5.33724E-1	-6.43654E-1
+5.37192E-1	-5.74595E-1
+5.40593E-1	-4.99043E-1
+5.43732E-1	-4.21170E-1
+5.45596E-1	-3.71124E-1
+5.48361E-1	-2.92515E-1
+5.51117E-1	-2.04145E-1
+5.51918E-1	-1.77062E-1
+5.56401E-1	-1.44597E-2
+5.57302E-1	+1.95918E-2
+5.59859E-1	+1.26753E-1
+5.62287E-1	+2.34788E-1
+5.65250E-1	+3.76506E-1
+5.67434E-1	+4.90383E-1
+5.71119E-1	+6.97063E-1
+5.75972E-1	+1.00249E+0
+5.81809E-1	+1.42394E+0
+5.91990E-1	+2.34503E+0
+6.02507E-1	+3.47837E+0
+6.08609E-1	+4.22900E+0
+6.18490E-1	+5.81252E+0
+6.25975E-1	+7.06740E+0
+6.32863E-1	+8.42700E+0
+6.39925E-1	+9.96163E+0
+6.47758E-1	+1.18346E+1
+6.52875E-1	+1.31714E+1
+6.60569E-1	+1.53256E+1
