-1.08726E+1	-5.55194E-1
-1.02007E+1	-5.55099E-1
-9.48830E+0	-5.55024E-1
-8.60568E+0	-5.54873E-1
-7.79381E+0	-5.54724E-1
-6.96448E+0	-5.54570E-1
-6.11342E+0	-5.54407E-1
-5.14756E+0	-5.54234E-1
-4.17824E+0	-5.54042E-1
-3.30551E+0	-5.53870E-1
-2.62839E+0	-5.53711E-1
-2.01860E+0	-5.53557E-1
-1.42020E+0	-5.53397E-1
-1.07058E+0	-5.53295E-1
-8.22779E-1	-5.53207E-1
-6.43359E-1	-5.53143E-1
-4.41307E-1	-5.53079E-1
-2.31947E-1	-5.53012E-1
-1.02978E-1	-5.52954E-1
+8.69195E-3	-5.52902E-1
+1.22860E-1	-5.52853E-1
+2.75965E-1	-5.52729E-1
+3.66410E-1	-5.51846E-1
+3.97538E-1	-5.48937E-1
+4.17298E-1	-5.46396E-1
+4.33274E-1	-5.41169E-1
+4.59565E-1	-5.20887E-1
+4.68877E-1	-5.09104E-1
+4.77056E-1	-4.92641E-1
+4.86933E-1	-4.64144E-1
+4.96296E-1	-4.30225E-1
+5.04430E-1	-3.86773E-1
+5.10329E-1	-3.46130E-1
+5.14780E-1	-3.09186E-1
+5.17242E-1	-2.86059E-1
+5.20621E-1	-2.50828E-1
+5.24009E-1	-2.11003E-1
+5.26197E-1	-1.82625E-1
+5.28317E-1	-1.52997E-1
+5.30479E-1	-1.20434E-1
+5.31523E-1	-1.03821E-1
+5.33979E-1	-6.22464E-2
+5.35369E-1	-3.71083E-2
+5.36869E-1	-8.77239E-3
+5.37525E-1	+4.10107E-3
+5.39016E-1	+3.45047E-2
+5.40492E-1	+6.61415E-2
+5.41729E-1	+9.39958E-2
+5.42787E-1	+1.18494E-1
+5.44207E-1	+1.52966E-1
+5.45617E-1	+1.88782E-1
+5.46864E-1	+2.21883E-1
+5.48383E-1	+2.64021E-1
+5.49844E-1	+3.06537E-1
+5.50850E-1	+3.37034E-1
+5.52149E-1	+3.77788E-1
+5.53272E-1	+4.14401E-1
+5.54762E-1	+4.65071E-1
+5.56077E-1	+5.11728E-1
+5.57773E-1	+5.74789E-1
+5.59343E-1	+6.36169E-1
+5.60893E-1	+6.99700E-1
+5.62685E-1	+7.76848E-1
+5.64137E-1	+8.42482E-1
+5.66150E-1	+9.38040E-1
+5.68412E-1	+1.05252E+0
+5.71444E-1	+1.21773E+0
+5.75941E-1	+1.48897E+0
+5.78241E-1	+1.64102E+0
+5.84252E-1	+2.08431E+0
+5.90465E-1	+2.61540E+0
+5.96194E-1	+3.17880E+0
+6.02856E-1	+3.92548E+0
+6.05901E-1	+4.30830E+0
+6.11806E-1	+5.10578E+0
+6.17561E-1	+5.97373E+0
+6.23152E-1	+6.90520E+0
+6.29187E-1	+8.00792E+0
+6.33619E-1	+8.88693E+0
+6.41072E-1	+1.04901E+1
+6.45453E-1	+1.15153E+1
+6.52656E-1	+1.33174E+1
+6.60637E-1	+1.54938E+1
