+1.19321E-1	-1.16055E+0
+1.58005E-1	-1.16052E+0
+1.94004E-1	-1.16047E+0
+2.69619E-1	-1.16042E+0
+2.87203E-1	-1.16032E+0
+3.32522E-1	-1.16003E+0
+3.57065E-1	-1.15953E+0
+3.70645E-1	-1.15894E+0
+3.84265E-1	-1.15759E+0
+4.04978E-1	-1.15547E+0
+4.29136E-1	-1.14593E+0
+4.43100E-1	-1.14080E+0
+4.52791E-1	-1.13444E+0
+4.67389E-1	-1.10675E+0
+4.74563E-1	-1.08922E+0
+4.84229E-1	-1.07312E+0
+4.92956E-1	-1.04213E+0
+5.01164E-1	-9.99890E-1
+5.07612E-1	-9.56428E-1
+5.15063E-1	-8.92804E-1
+5.18702E-1	-8.53614E-1
+5.23174E-1	-7.99430E-1
+5.26439E-1	-7.54220E-1
+5.29671E-1	-7.03304E-1
+5.31693E-1	-6.68713E-1
+5.34566E-1	-6.15869E-1
+5.36129E-1	-5.84929E-1
+5.36701E-1	-5.55900E-1
+5.38383E-1	-5.37968E-1
+5.40054E-1	-4.99654E-1
+5.41443E-1	-4.66628E-1
+5.42033E-1	-4.52128E-1
+5.43285E-1	-4.20424E-1
+5.44442E-1	-3.89978E-1
+5.45027E-1	-3.74133E-1
+5.46046E-1	-3.45806E-1
+5.46944E-1	-3.20096E-1
+5.47929E-1	-2.91100E-1
+5.48542E-1	-2.72598E-1
+5.49381E-1	-2.46586E-1
+5.50334E-1	-2.16237E-1
+5.51064E-1	-1.92400E-1
+5.51591E-1	-1.73271E-1
+5.52089E-1	-1.57976E-1
+5.52603E-1	-1.40319E-1
+5.53032E-1	-1.25375E-1
+5.53318E-1	-1.15299E-1
+5.53672E-1	-1.02683E-1
+5.53892E-1	-9.48319E-2
+5.54029E-1	-8.99169E-2
+5.54242E-1	-8.21717E-2
+5.54337E-1	-7.87037E-2
+5.54462E-1	-7.40577E-2
+5.54535E-1	-7.15149E-2
+5.54601E-1	-6.90942E-2
+5.54679E-1	-6.62821E-2
+5.54758E-1	-6.33494E-2
+5.54823E-1	-6.09608E-2
+5.54893E-1	-5.84266E-2
+5.54920E-1	-5.73797E-2
+5.54973E-1	-5.54683E-2
+5.55023E-1	-5.36144E-2
+5.55055E-1	-5.24665E-2
+5.55084E-1	-5.14398E-2
+5.55112E-1	-5.04062E-2
+5.55140E-1	-4.94200E-2
+5.55174E-1	-4.80865E-2
+5.55201E-1	-4.71280E-2
+5.55229E-1	-4.61310E-2
+5.55265E-1	-4.48476E-2
+5.55292E-1	-4.38745E-2
+5.55318E-1	-4.29034E-2
+5.55345E-1	-4.19291E-2
+5.55376E-1	-4.08080E-2
+5.55402E-1	-3.98480E-2
+5.55434E-1	-3.86402E-2
+5.55472E-1	-3.72539E-2
+5.55500E-1	-3.62171E-2
+5.55528E-1	-3.51951E-2
+5.55549E-1	-3.43397E-2
+5.55569E-1	-3.37389E-2
+5.55582E-1	-3.31915E-2
+5.55598E-1	-3.26940E-2
+5.55616E-1	-3.20989E-2
+5.55632E-1	-3.14957E-2
+5.55645E-1	-3.10719E-2
+5.55663E-1	-3.05104E-2
+5.55681E-1	-2.99636E-2
+5.55699E-1	-2.94003E-2
+5.55723E-1	-2.85949E-2
+5.55735E-1	-2.82789E-2
+5.55773E-1	-2.73058E-2
+5.55804E-1	-2.66868E-2
