+5.68096E-2	-5.52673E-1
+5.83522E-2	-5.52674E-1
+7.82574E-2	-5.52665E-1
+1.08986E-1	-5.52649E-1
+1.28304E-1	-5.52632E-1
+1.57467E-1	-5.52618E-1
+1.93274E-1	-5.52600E-1
+2.16047E-1	-5.52582E-1
+2.38344E-1	-5.52569E-1
+2.66528E-1	-5.52533E-1
+2.91291E-1	-5.52485E-1
+3.10320E-1	-5.52431E-1
+3.35630E-1	-5.52244E-1
+3.52807E-1	-5.51973E-1
+3.70566E-1	-5.51213E-1
+3.88865E-1	-5.50332E-1
+3.96061E-1	-5.49107E-1
+4.11190E-1	-5.47572E-1
+4.25679E-1	-5.41317E-1
+4.42299E-1	-5.33617E-1
+4.52354E-1	-5.28946E-1
+4.64487E-1	-5.15640E-1
+4.75235E-1	-4.96700E-1
+4.82641E-1	-4.79189E-1
+4.88290E-1	-4.61620E-1
+4.91973E-1	-4.48464E-1
+4.98981E-1	-4.17232E-1
+5.02504E-1	-3.98215E-1
+5.05333E-1	-3.81078E-1
+5.10984E-1	-3.41076E-1
+5.14820E-1	-3.08867E-1
+5.16962E-1	-2.88852E-1
+5.19276E-1	-2.65427E-1
+5.20495E-1	-2.52284E-1
+5.21989E-1	-2.33267E-1
+5.23649E-1	-2.15692E-1
+5.24729E-1	-2.02054E-1
+5.25864E-1	-1.87267E-1
+5.26684E-1	-1.76208E-1
+5.27389E-1	-1.66426E-1
+5.27978E-1	-1.58081E-1
+5.28459E-1	-1.51157E-1
+5.29072E-1	-1.42141E-1
+5.29510E-1	-1.35579E-1
+5.29990E-1	-1.28268E-1
+5.30364E-1	-1.22482E-1
+5.30649E-1	-1.18033E-1
+5.31114E-1	-1.10682E-1
+5.31389E-1	-1.06289E-1
+5.31722E-1	-1.00883E-1
+5.32000E-1	-9.63286E-2
+5.32194E-1	-9.31180E-2
+5.32755E-1	-8.36005E-2
+5.33192E-1	-7.63366E-2
+5.33569E-1	-6.98275E-2
+5.33873E-1	-6.45369E-2
+5.34050E-1	-6.14177E-2
+5.34275E-1	-5.74220E-2
+5.34407E-1	-5.50671E-2
+5.34596E-1	-5.16930E-2
+5.34776E-1	-4.84555E-2
+5.34891E-1	-4.63881E-2
+5.35017E-1	-4.40690E-2
+5.35100E-1	-4.25812E-2
+5.35216E-1	-4.04404E-2
+5.35299E-1	-3.89074E-2
+5.35392E-1	-3.72051E-2
+5.35486E-1	-3.54844E-2
+5.35579E-1	-3.37788E-2
+5.35654E-1	-3.23688E-2
+5.35748E-1	-3.06322E-2
+5.35835E-1	-2.90080E-2
+5.35875E-1	-2.82628E-2
+5.35899E-1	-2.78452E-2
+5.35940E-1	-2.70791E-2
+5.35981E-1	-2.63347E-2
+5.36014E-1	-2.57393E-2
