+8.24563E-2	-8.01732E-1
+1.08010E-1	-8.01712E-1
+1.23227E-1	-8.01697E-1
+1.36629E-1	-8.01680E-1
+1.59704E-1	-8.01661E-1
+1.82940E-1	-8.01640E-1
+2.04012E-1	-8.01619E-1
+2.23639E-1	-8.01601E-1
+2.47002E-1	-8.01572E-1
+2.73720E-1	-8.01535E-1
+3.00174E-1	-8.01467E-1
+3.14029E-1	-8.01404E-1
+3.26509E-1	-8.01363E-1
+3.36723E-1	-8.01290E-1
+3.54970E-1	-8.01064E-1
+3.64992E-1	-8.00823E-1
+3.73805E-1	-8.00459E-1
+3.80949E-1	-7.99917E-1
+3.85586E-1	-7.99718E-1
+4.00664E-1	-7.98826E-1
+4.03876E-1	-7.97720E-1
+4.12311E-1	-7.96413E-1
+4.18957E-1	-7.94727E-1
+4.38931E-1	-7.86617E-1
+4.48530E-1	-7.84788E-1
+4.59739E-1	-7.70388E-1
+4.70407E-1	-7.57222E-1
+4.77197E-1	-7.42641E-1
+4.79801E-1	-7.34888E-1
+4.86760E-1	-7.17262E-1
+4.90234E-1	-7.00635E-1
+4.92753E-1	-6.91299E-1
+4.99449E-1	-6.61653E-1
+5.02755E-1	-6.41667E-1
+5.07765E-1	-6.08405E-1
+5.11508E-1	-5.80048E-1
+5.13743E-1	-5.60981E-1
+5.18506E-1	-5.23271E-1
+5.20247E-1	-4.96114E-1
+5.22743E-1	-4.66644E-1
+5.25298E-1	-4.33962E-1
+5.27376E-1	-4.05084E-1
+5.29424E-1	-3.74569E-1
+5.30610E-1	-3.55805E-1
+5.32359E-1	-3.26789E-1
+5.33399E-1	-3.08650E-1
+5.34436E-1	-2.90011E-1
+5.35121E-1	-2.76930E-1
+5.35733E-1	-2.65608E-1
+5.36507E-1	-2.50546E-1
+5.36973E-1	-2.41340E-1
+5.37505E-1	-2.30365E-1
+5.37936E-1	-2.21699E-1
+5.38666E-1	-2.06529E-1
+5.39045E-1	-1.98380E-1
+5.39678E-1	-1.85365E-1
+5.40077E-1	-1.75890E-1
+5.40540E-1	-1.65514E-1
+5.41073E-1	-1.53507E-1
+5.41427E-1	-1.45264E-1
+5.41946E-1	-1.33081E-1
+5.42416E-1	-1.21894E-1
+5.42871E-1	-1.10908E-1
+5.43254E-1	-1.01518E-1
+5.43670E-1	-9.12239E-2
+5.44092E-1	-8.05653E-2
+5.44524E-1	-6.95740E-2
+5.44882E-1	-6.03106E-2
+5.45146E-1	-5.34524E-2
+5.45601E-1	-4.14368E-2
+5.45970E-1	-3.15178E-2
+5.46143E-1	-2.68343E-2
+5.46166E-1	-2.62260E-2
