+4.35517E-2	-4.15935E-1
+6.35171E-2	-4.15924E-1
+8.28495E-2	-4.15910E-1
+9.91336E-2	-4.15900E-1
+1.06570E-1	-4.15892E-1
+1.20761E-1	-4.15882E-1
+1.40610E-1	-4.15873E-1
+1.65376E-1	-4.15863E-1
+1.95537E-1	-4.15843E-1
+2.13692E-1	-4.15831E-1
+2.30360E-1	-4.15816E-1
+2.58968E-1	-4.15789E-1
+2.73198E-1	-4.15769E-1
+2.87852E-1	-4.15744E-1
+2.94440E-1	-4.15728E-1
+3.08496E-1	-4.15699E-1
+3.24493E-1	-4.15610E-1
+3.31978E-1	-4.15533E-1
+3.42054E-1	-4.15499E-1
+3.55193E-1	-4.15247E-1
+3.58075E-1	-4.15128E-1
+3.65412E-1	-4.15010E-1
+3.78389E-1	-4.14611E-1
+3.80237E-1	-4.14406E-1
+3.95697E-1	-4.13713E-1
+4.04248E-1	-4.12443E-1
+4.08956E-1	-4.11708E-1
+4.19464E-1	-4.10040E-1
+4.25571E-1	-4.07628E-1
+4.33758E-1	-4.04512E-1
+4.41635E-1	-4.01435E-1
+4.49851E-1	-3.95088E-1
+4.53523E-1	-3.92153E-1
+4.57758E-1	-3.87414E-1
+4.63702E-1	-3.80262E-1
+4.70006E-1	-3.70724E-1
+4.74019E-1	-3.63374E-1
+4.77183E-1	-3.56754E-1
+4.82328E-1	-3.44120E-1
+4.85457E-1	-3.35215E-1
+4.88733E-1	-3.24701E-1
+4.91346E-1	-3.15342E-1
+4.94126E-1	-3.04338E-1
+4.96956E-1	-2.91968E-1
+4.99374E-1	-2.80237E-1
+5.01848E-1	-2.67131E-1
+5.03271E-1	-2.59114E-1
+5.05221E-1	-2.47560E-1
+5.07098E-1	-2.35560E-1
+5.08563E-1	-2.25041E-1
+5.10228E-1	-2.12569E-1
+5.11206E-1	-2.05438E-1
+5.12512E-1	-1.95068E-1
+5.14061E-1	-1.82104E-1
+5.15193E-1	-1.72144E-1
+5.16203E-1	-1.62928E-1
+5.17251E-1	-1.53329E-1
+5.18300E-1	-1.42608E-1
+5.19117E-1	-1.34338E-1
+5.19742E-1	-1.27865E-1
+5.20566E-1	-1.18956E-1
+5.21451E-1	-1.09202E-1
+5.22179E-1	-1.00918E-1
+5.22906E-1	-9.24359E-2
+5.23659E-1	-8.34388E-2
+5.24383E-1	-7.45220E-2
+5.24930E-1	-6.76528E-2
+5.25525E-1	-6.00402E-2
+5.25866E-1	-5.55869E-2
+5.26316E-1	-4.96100E-2
+5.26658E-1	-4.51207E-2
+5.27231E-1	-3.72566E-2
+5.27750E-1	-3.00541E-2
+5.28082E-1	-2.53536E-2
